iter	Logloss
388	0.004068598449
389	0.004057388902
390	0.004057410359
391	0.00404171288
392	0.004031592011
393	0.004013896286
394	0.003990895748
395	0.003970476985
396	0.003949596882
397	0.00394957304
398	0.003932074904
399	0.00391600132
400	0.00389598906
401	0.003896015584
402	0.003891686797
403	0.003883236051
404	0.003860355616
405	0.003852342665
406	0.003848397732
407	0.003844288588
408	0.003844288588
409	0.00384026587
410	0.003826018572
411	0.003825997412
412	0.003804638982
413	0.003796102107
414	0.003796075284
415	0.003782526255
416	0.003764295578
417	0.003750368059
418	0.003743064404
419	0.003743078709
420	0.003735056221
421	0.003735014796
422	0.003718988895
423	0.003697419763
424	0.003680149913
425	0.003654427528
426	0.003643437922
427	0.003633092344
428	0.003613434434
429	0.003613394797
430	0.003603940606
431	0.003591129184
432	0.003570840955
433	0.003570861816
434	0.003554320335
435	0.003554317057
436	0.003534466624
437	0.003534460068
438	0.003533624411
439	0.003527396917
440	0.003527356088
441	0.003515108526
442	0.003515049517
443	0.003503200412
444	0.003503176868
445	0.003503097296
446	0.003503090143
447	0.003499666154
448	0.003487135768
449	0.003468478024
450	0.003447205424
451	0.003434352875
452	0.003434352875
453	0.003431646526
454	0.003425591588
455	0.003425579667
456	0.00342553854
457	0.003422976434
458	0.003422980309
459	0.003405066729
460	0.003384533226
461	0.003376612067
462	0.003376553059
463	0.003359237909
464	0.003340238333
465	0.003325678408
466	0.003316197097
467	0.00329975307
468	0.00327881217
469	0.003278751373
470	0.003268190324
471	0.003268170357
472	0.003266301751
473	0.003266203701
474	0.003252441287
475	0.003252445459
476	0.003252422214
477	0.003235532343
478	0.003235535026
479	0.003225580454
480	0.003225594759
481	0.0032230708
482	0.003223039806
483	0.00320395261
484	0.003203917146
485	0.00320387274
486	0.003187964559
487	0.003180211484
488	0.003180196285
489	0.003167171478
490	0.003155665994
491	0.003155612946
492	0.003155392408
493	0.003155404031
494	0.0031458202
495	0.003145821691
496	0.003145821691
497	0.003145789504
498	0.003145779967
499	0.003135041893
500	0.003134977221
501	0.003119728565
502	0.003110399246
503	0.003110323548
504	0.003110289872
505	0.00311023891
506	0.003110242188
507	0.003108565211
508	0.00309389174
509	0.003080609441
510	0.003080616593
511	0.003080545068
512	0.003080577552
513	0.003066233993
514	0.003054013252
515	0.003044299185
516	0.003034417629
517	0.003034373522
518	0.00302541554
519	0.003025314808
520	0.003025264144
521	0.003025211692
522	0.003025258183
523	0.003007741868
524	0.003007704914
525	0.002997284532
526	0.002997273505
527	0.002997226119
528	0.002997216582
529	0.002997178733
530	0.00298951149
531	0.002989504337
532	0.002989504933
533	0.002989418507
534	0.002989366055
535	0.002979179621
536	0.002973883748
537	0.002973874807
538	0.002973625064
539	0.002973614335
540	0.00296797812
541	0.002967954576
542	0.002955975235
543	0.002939760387
544	0.002930536568
545	0.002930556834
546	0.002919068635
547	0.002919067144
548	0.002919028401
549	0.002919020653
550	0.002910422385
551	0.002910391092
552	0.002910384834
553	0.00291038394
554	0.002903247774
555	0.002903246582
556	0.002901312113
557	0.002901296318
558	0.002901281416
559	0.002888029814
560	0.002874318361
561	0.002874336243
562	0.00286921382
563	0.002869196534
564	0.002855849266
565	0.00285580188
566	0.002845186293
567	0.002845187187
568	0.002845047712
569	0.002845011353
570	0.002844949365
571	0.002844899893
572	0.00284488976
573	0.002844871283
574	0.002844865322
575	0.002843887806
576	0.002843919396
577	0.002843825221
578	0.002843846083
579	0.0028437832
580	0.002831507325
581	0.002831486762
582	0.002831470668
583	0.002820619345
584	0.002820594311
585	0.002818636298
586	0.002815856636
587	0.00281586051
588	0.002811078429
589	0.002811085582
590	0.002811065018
591	0.00281099081
592	0.002808783054
593	0.002808781862
594	0.002808715105
595	0.0028058815
596	0.002805883288
597	0.002805402279
598	0.002805399895
599	0.002792938948
600	0.002792904377
601	0.002780469954
602	0.002771548033
603	0.0027715832
604	0.002771574259
605	0.002767001688
606	0.002766959071
607	0.002747801542
608	0.002747785747
609	0.002746267915
610	0.00274623096
611	0.002746226788
612	0.002746211886
613	0.002746224403
614	0.002746225595
615	0.002736001611
616	0.002736001611
617	0.002725484073
618	0.002725471854
619	0.002725504637
620	0.002725470066
621	0.002725430429
622	0.002725427747
623	0.002703577876
624	0.00270241946
625	0.002702363729
626	0.002702320218
627	0.002694180906
628	0.002694177628
629	0.00269302398
630	0.002693033218
631	0.00269295305
632	0.002692143917
633	0.002692128718
634	0.00269208312
635	0.002692074478
636	0.002692030072
637	0.002691993117
638	0.002691392303
639	0.002691374421
640	0.002691353559
641	0.002691323161
642	0.002685774565
643	0.002685793936
644	0.002685790658
645	0.002684356272
646	0.002666800618
647	0.002666760683
648	0.002656856179
649	0.002647330463
650	0.002647300959
651	0.002647266686
652	0.002647266388
653	0.002647229433
654	0.002639707923
655	0.002639645338
656	0.002639645338
657	0.002639645338
658	0.002630317807
659	0.002630301714
660	0.002630287409
661	0.002630230188
662	0.002619659305
663	0.002619615197
664	0.00261959821
665	0.002619596124
666	0.00261960566
667	0.002619607747
668	0.002619590163
669	0.002608929276
670	0.002608912587
671	0.002608887553
672	0.002608895898
673	0.002607821226
674	0.002607811689
675	0.002603152394
676	0.002603120506
677	0.002603112757
678	0.002603060007
679	0.002603027821
680	0.002603031397
681	0.002603022456
682	0.002603054345
683	0.002603037953
684	0.002603005469
685	0.002602981925
686	0.002602982521
687	0.002602958679
688	0.00260294348
689	0.002602948844
690	0.002595444024
691	0.002595445216
692	0.00258595705
693	0.002585959435
694	0.002579012215
695	0.002578992546
696	0.002578603625
697	0.002578592896
698	0.002577090859
699	0.002577079535
700	0.002575514019
701	0.002575522065
702	0.002575516403
703	0.002574219704
704	0.002574200034
705	0.002572475672
706	0.0025662148
707	0.002566248477
708	0.002566210926
709	0.002557108998
710	0.002557112873
711	0.002557086647
712	0.002557067871
713	0.002557041347
714	0.002557018995
715	0.002556994557
716	0.002548989058
717	0.002548989058
718	0.00254881829
719	0.002548810244
720	0.002548828125
721	0.002540080547
722	0.002540080547
723	0.002540038228
724	0.002531314492
725	0.002531285882
726	0.002526785135
727	0.002526755929
728	0.002526761293
729	0.002526762187
730	0.002526749372
731	0.002525543571
732	0.002525538206
733	0.002525459528
734	0.002506681085
735	0.002506667972
736	0.002506656051
737	0.002488702685
738	0.002488693595
739	0.002488702536
740	0.002488678694
741	0.002488658726
742	0.002488659322
743	0.002488648295
744	0.002488657534
745	0.002488623559
746	0.002488671988
747	0.002487000823
748	0.002486976683
749	0.002486952394
750	0.00248699367
751	0.002486980408
752	0.002486981153
753	0.002487018406
754	0.002486936599
755	0.002486949563
756	0.002486924678
757	0.002486925721
758	0.002486892343
759	0.00248691529
760	0.002486844808
761	0.002486830652
762	0.002486844063
763	0.002479249388
764	0.002479251623
765	0.002471126318
766	0.002471125871
767	0.002471126318
768	0.002471103817
769	0.002471097857
770	0.002471074462
771	0.002471088469
772	0.002471047938
773	0.002471056283
774	0.002471052557
775	0.002471043468
776	0.002471031845
777	0.002471025139
778	0.002471012622
779	0.002471017987
780	0.002463727295
781	0.002463713586
782	0.00246368736
783	0.002463672757
784	0.002463679314
785	0.002463641167
786	0.002463639379
787	0.002463562489
788	0.002463523299
789	0.002463518977
790	0.002463492155
791	0.002463501245
792	0.002463464737
793	0.002463444024
794	0.002463446558
795	0.002463404834
796	0.002463408709
797	0.002463405728
798	0.002463400066
799	0.002463364899
